target_id	state	reference_name	sequence_identity	exact_sequence_match_0.95	CA_coverage	sha256	reference_path
7yta_b	state1	7yta.B.pdb	1.000000	1	0.927152	a21f8d745ea5db8031bc84572f7adb5905de9dfd4ce70d7d3a9ae20a09409489	references/7yta_b/state1_7yta.B.pdb
7yvt_b	state1	7yvt.B.pdb	1.000000	1	0.962712	5f3375b10ae50400a448854b8f1a1697f0061928d1b64641164b20eb3cdb7f5b	references/7yvt_b/state1_7yvt.B.pdb
7yvz_a	state1	7yvz.A.pdb	1.000000	1	0.741176	56d24e1c383338a4942ad86d4bfb9d315023913c6f5c6c890f53645d75953266	references/7yvz_a/state1_7yvz.A.pdb
7ywq_a	state1	7ywq.A.pdb	1.000000	1	1.000000	981117aa82663ef3008b772ce4e6fa0ff7d78a84364fdc989c23110a4006248c	references/7ywq_a/state1_7ywq.A.pdb
7z06_a	state1	7z06.A.pdb	1.000000	1	0.923469	36eeec5d84ea693383fe71f62af8305edc76a34288ff8bab2aba24bff69cd023	references/7z06_a/state1_7z06.A.pdb
7zc8_a	state1	7zc8.A.pdb	1.000000	1	1.000000	5b79ea576744f4375e5f7de55c8b0bba6594cf71d7ac9cad8dc19b4eb196d825	references/7zc8_a/state1_7zc8.A.pdb
7zgi_b	state1	7zgi.B.pdb	0.996835	1	0.654886	c6d85e437055fe0da2df0a4c75daaef654a28999adcf5143718e90385267355a	references/7zgi_b/state1_7zgi.B.pdb
7zgm_a	state1	7zgm.A.pdb	1.000000	1	0.990127	e6e45ee37a4b48405eda80d58e6dcc9907843fc16891e5ef1d4956f11778c7de	references/7zgm_a/state1_7zgm.A.pdb
7zk1_a	state1	7zk1.A.pdb	1.000000	1	0.877256	75f8fdca0fed0a182c9a41149841430e6bddf9ea549cda7ebc4dbbdecab7f2bf	references/7zk1_a/state1_7zk1.A.pdb
7zty_a	state1	7zty.A.pdb	1.000000	1	0.673307	e049ae2efa43fecc0ffc53979eb13f522452d2593aef0b39cf4e339d842609a5	references/7zty_a/state1_7zty.A.pdb
7zva_a	state1	7zva.A.pdb	1.000000	1	0.861183	f0c966ec95f8a5035bae363de6187d57efe8f3a9ce326f41e631c377998281e4	references/7zva_a/state1_7zva.A.pdb
7zw9_a	state1	7zw9.A.pdb	1.000000	1	0.823810	10f0a8cc0bb8a54f7b19e2dcb77d7a8d1f77693aed8dd6bda39152a7b2d6d418	references/7zw9_a/state1_7zw9.A.pdb
8a28_a	state1	8a28.A.pdb	1.000000	1	1.000000	1fc6c056b02cbf5f3748fe8f7395b85966e76d25a15b7460f1e28ad3fd6edde8	references/8a28_a/state1_8a28.A.pdb
8a4a_a	state1	8a4a.A.pdb	1.000000	1	0.869748	9025a9bfc131177f111310853376bb9e9d0b32b689480da9aa68a79ccea48930	references/8a4a_a/state1_8a4a.A.pdb
8ag9_a	state1	8ag9.A.pdb	1.000000	1	0.654297	4b1c38690c3a2085f4e02dd97f19ffccff7c61067533b4c02642f229605120de	references/8ag9_a/state1_8ag9.A.pdb
8ajp_a	state1	8ajp.A.pdb	1.000000	1	0.961353	e59d77e3251cf5eaaa16907ff42dc859e6db41d49c3de999b03f9f6923311849	references/8ajp_a/state1_8ajp.A.pdb
8b26_a	state1	8b26.A.pdb	1.000000	1	0.983562	f8fcda8b62731aacb45aaedfd4774c8f05f4d9b5ea98b810091eccbfdb270cca	references/8b26_a/state1_8b26.A.pdb
8b55_a	state1	8b55.A.pdb	1.000000	1	0.807531	7196220b043c7e601fce1e1418bbc642bb176b83077fa55d59af7599c3db855f	references/8b55_a/state1_8b55.A.pdb
8b5t_a	state1	8b5t.A.pdb	1.000000	1	1.000000	9e2d10661fb4e3948e3423b16ef82c780cdb3a321e0a45bff180cd2a2c8d98b0	references/8b5t_a/state1_8b5t.A.pdb
8b5v_a	state1	8b5v.A.pdb	1.000000	1	0.995918	cb26a01fd24a5449a4bd2ddaad26ee67078a053bc560dd9e183d54434ae9939b	references/8b5v_a/state1_8b5v.A.pdb
8b73_a	state1	8b73.A.pdb	1.000000	1	0.980630	2156dcb5728b6ecb73d0d997f6b9b0fbd8f9b2da2d6a7cdc5f25d507d46f342b	references/8b73_a/state1_8b73.A.pdb
8cwp_a	state1	8cwp.A.pdb	1.000000	1	0.923729	a25310d1a9c854a8ba438e864ae30461a6d4328e0ebb7e00c4d71f6186119105	references/8cwp_a/state1_8cwp.A.pdb
8cxl_a	state1	8cxl.A.pdb	1.000000	1	0.985356	7edbd57dc18ffb2f40a7ae5efeb8941cb048c1e0e48d0f032df332354f33e1fc	references/8cxl_a/state1_8cxl.A.pdb
8d03_a	state1	8d03.A.pdb	1.000000	1	0.928571	737afb84785821a50fa3c5e5ec0cde0473977b65d1fff0400258537456df5f5e	references/8d03_a/state1_8d03.A.pdb
8d08_d	state1	8d08.D.pdb	1.000000	1	0.957143	ae44199eacade6b7a8fa59c7c40516c4844d9b6c7ea8e473c64c66158a09d135	references/8d08_d/state1_8d08.D.pdb
8d7f_a	state1	8d7f.A.pdb	1.000000	1	0.983696	71bf56eb2bd773afd5e7dcf3401f4ceeec1ebc2abede13e9809987e3c717795d	references/8d7f_a/state1_8d7f.A.pdb
8day_a	state1	8day.A.pdb	1.000000	1	0.949881	e84f87ece5ee2f577e51d96206e576c5d1402c4cd4d8239b0caf4c40292f13ac	references/8day_a/state1_8day.A.pdb
8dgg_a	state1	8dgg.A.pdb	1.000000	1	0.830986	52402f7c1995dbb1f6d7201babebc30f8d777c47e4d8922f350623ef1b41d8c9	references/8dgg_a/state1_8dgg.A.pdb
8di0_c	state1	8di0.C.pdb	1.000000	1	0.897287	9d560b07df31bd0391cf597630c45a66076cf7342cf4b6e0ced936c82bb42df9	references/8di0_c/state1_8di0.C.pdb
8di1_a	state1	8di1.A.pdb	1.000000	1	0.973451	910816c835231d981794f9e0b025fe28b21537ba77559d2124e2e8fddff0035f	references/8di1_a/state1_8di1.A.pdb
8dkr_b	state1	8dkr.B.pdb	1.000000	1	0.972549	df3e201cce4ae5c50b912004a758ff1d199619cb502190c848ccbcac7e773248	references/8dkr_b/state1_8dkr.B.pdb
8doa_a	state1	8doa.A.pdb	1.000000	1	1.000000	e78cd6734448c30d9e69336084e7eeab2a1f610fe086007b8be619867548585c	references/8doa_a/state1_8doa.A.pdb
8ds5_a	state1	8ds5.A.pdb	1.000000	1	0.585366	8a4507383b12cb355f10514c4a22ead79bd02af57b6cc0b42c3c830f76ae7579	references/8ds5_a/state1_8ds5.A.pdb
8dt0_a	state1	8dt0.A.pdb	1.000000	1	1.000000	e21a37d7d6a0775690b963adb0825ef82a1ade08360f2e99501c1e52d4fcc358	references/8dt0_a/state1_8dt0.A.pdb
8dt6_c	state1	8dt6.C.pdb	1.000000	1	0.992188	8c54fe1a6768eac535669737488503f568f4b1895782ab9892c24aadb9481f61	references/8dt6_c/state1_8dt6.C.pdb
8dte_a	state1	8dte.A.pdb	1.000000	1	0.939891	23e111b4cea10f14dea05774f8cb78b869a54a579f63c639b35f8a945e84cb79	references/8dte_a/state1_8dte.A.pdb
8dys_a	state1	8dys.A.pdb	1.000000	1	0.678275	a16e06f5a31190d57d7d83f5e457d98a1be4110b822e55a15d8467edd1be2dbe	references/8dys_a/state1_8dys.A.pdb
8e8t_b	state1	8e8t.B.pdb	1.000000	1	0.940092	0f1403bb5e2118ce2cfc3865f4130f434889ef8e1d878c0c70cb32154c077808	references/8e8t_b/state1_8e8t.B.pdb
8e8u_c	state1	8e8u.C.pdb	1.000000	1	0.955752	53734386cc5d3f6706ea205cab651328693c7efd0c8e5f61051c7cdc29f04bae	references/8e8u_c/state1_8e8u.C.pdb
8gxf_b	state1	8gxf.B.pdb	1.000000	1	0.968912	7bbff10570c76279f5e60b0be4f8f3be468c3c0de50576f5d837bf8ed9f63d38	references/8gxf_b/state1_8gxf.B.pdb
8qcw_a	state1	8qcw.A.pdb	1.000000	1	0.766094	a49d7b09ac2388d5f9f073b4d3592e07e73b7eb9c9f253715a0543fcdb119af1	references/8qcw_a/state1_8qcw.A.pdb
